date,web_traffic,page_views,clicks,impressions,ctr,bounce_rate,avg_session_duration_sec,new_users,returning_users,conversions,conversion_rate,ad_spend_usd,organic_search,referral_traffic,promo_flag,holiday_flag
2023-05-09,2790,2813,187,5324,0.0351,0.3927,200.0,616,2197,4,0.0214,10.91,1501,141,0,0
2023-05-10,2849,2882,134,4325,0.031,0.4797,147.6,821,2061,5,0.0373,3.75,1596,355,1,0
2023-05-11,2655,2688,204,4576,0.0446,0.3743,131.2,595,2093,10,0.049,5.78,1437,336,0,0
2023-05-12,2326,2328,133,4117,0.0323,0.2078,200.0,712,1616,5,0.0376,7.49,1366,290,0,0
2023-05-13,2240,2250,110,3041,0.0362,0.224,200.0,755,1495,5,0.0455,5.01,1394,190,0,0
2023-05-14,2465,2464,141,3457,0.0408,0.2129,198.1,653,1811,3,0.0213,5.03,1523,252,0,0
2023-05-15,2416,2415,174,4217,0.0413,0.3517,200.0,660,1755,8,0.046,6.79,1340,208,0,0
2023-05-16,2598,2599,201,4774,0.0421,0.3687,186.1,881,1718,9,0.0448,5.23,1685,134,0,0
2023-05-17,2795,2815,151,4539,0.0333,0.4938,182.0,783,2032,4,0.0265,6.56,1658,299,0,0
2023-05-18,2920,2926,146,3874,0.0377,0.3888,138.6,799,2127,7,0.0479,6.01,1638,183,0,0
2023-05-19,2218,2192,176,4159,0.0423,0.2977,112.3,629,1563,5,0.0284,8.95,1371,127,0,0
2023-05-20,2320,2280,157,3178,0.0494,0.2853,146.9,692,1588,7,0.0446,3.79,1390,286,0,0
2023-05-21,2367,2348,150,3365,0.0446,0.32,199.1,507,1841,7,0.0467,7.07,1438,120,0,0
2023-05-22,2376,2358,179,3698,0.0484,0.349,187.4,762,1596,8,0.0447,6.53,1248,344,0,0
2023-05-23,2807,2768,227,5012,0.0453,0.3896,197.4,734,2034,8,0.0352,4.16,1578,281,0,0
2023-05-24,3032,2957,207,4941,0.0419,0.3588,151.8,623,2334,5,0.0242,9.32,1861,439,0,0
2023-05-25,2492,2512,135,3976,0.034,0.3591,137.3,799,1713,5,0.037,3.39,1446,140,0,0
2023-05-26,2223,2214,153,3526,0.0434,0.2758,170.0,568,1646,5,0.0327,8.1,1334,240,0,0
2023-05-27,2003,1969,126,2971,0.0424,0.2579,178.3,423,1546,6,0.0476,6.27,1158,167,0,0
2023-05-28,2039,1980,134,3191,0.042,0.2546,198.5,584,1396,6,0.0448,3.98,1240,266,0,0
2023-05-29,2371,2296,91,2282,0.0399,0.3844,200.0,762,1534,4,0.044,2.71,1246,198,0,0
2023-05-30,2488,2498,146,3599,0.0406,0.3975,200.0,832,1666,3,0.0205,4.94,1465,190,0,0
2023-05-31,2690,2711,154,4197,0.0367,0.4446,200.0,932,1779,7,0.0455,5.6,1406,368,0,0
2023-06-01,2392,2416,124,3068,0.0404,0.4526,143.8,798,1618,6,0.0484,4.17,1458,211,0,0
2023-06-02,2201,2224,119,3508,0.0339,0.3237,144.4,446,1778,5,0.042,4.48,1356,115,0,0
2023-06-03,1775,1814,122,2647,0.0461,0.2495,147.3,466,1348,3,0.0246,4.58,919,161,1,0
2023-06-04,2064,2104,131,3895,0.0336,0.2417,190.1,679,1425,3,0.0229,4.08,1265,243,0,0
2023-06-05,2345,2433,140,4415,0.0317,0.3183,200.0,620,1813,3,0.0214,9.13,1368,184,0,0
2023-06-06,2261,2361,129,3322,0.0388,0.3857,200.0,685,1676,5,0.0388,6.71,1224,220,0,0
2023-06-07,2679,2707,172,3979,0.0432,0.4204,192.5,788,1919,7,0.0407,6.03,1524,151,0,0
2023-06-08,2563,2616,151,3885,0.0389,0.4312,117.1,666,1950,7,0.0464,8.08,1384,285,1,0
2023-06-09,2000,2018,101,2845,0.0355,0.2955,174.6,677,1341,3,0.0297,3.33,1135,254,0,0
2023-06-10,2142,2172,138,3343,0.0413,0.185,136.6,598,1574,4,0.029,2.76,1211,198,0,0
2023-06-11,2013,2085,104,2811,0.037,0.3602,200.0,562,1523,4,0.0385,4.86,1273,192,0,0
2023-06-12,2242,2216,137,2823,0.0485,0.366,200.0,775,1441,6,0.0438,4.2,1365,130,0,0
2023-06-13,2551,2560,202,4159,0.0486,0.3578,200.0,702,1858,10,0.0495,6.87,1513,180,0,0
2023-06-14,2674,2696,176,4383,0.0402,0.4254,146.7,611,2085,8,0.0455,9.42,1357,177,0,0
2023-06-15,2443,2449,120,3280,0.0366,0.3989,176.4,678,1771,4,0.0333,7.4,1567,240,0,0
2023-06-16,2187,2203,166,3699,0.0449,0.3918,123.7,710,1493,6,0.0361,6.48,1328,227,0,0
2023-06-17,1879,1840,78,2528,0.0309,0.1971,160.0,582,1258,4,0.0513,4.92,929,267,0,0
2023-06-18,2069,2035,125,3156,0.0396,0.3206,178.7,648,1387,4,0.032,2.92,1267,117,0,0
2023-06-19,2214,2110,129,3511,0.0367,0.42,174.9,646,1464,3,0.0233,3.66,1118,232,0,0
2023-06-20,2594,2531,183,3779,0.0484,0.3968,200.0,603,1928,5,0.0273,7.18,1485,260,0,0
2023-06-21,2607,2499,120,3976,0.0302,0.4336,200.0,823,1676,2,0.0167,5.75,1424,254,0,0
2023-06-22,2354,2333,134,3259,0.0411,0.3416,200.0,779,1554,6,0.0448,4.79,1313,320,0,0
2023-06-23,2310,2272,149,3319,0.0449,0.2964,154.9,521,1751,3,0.0201,4.19,1439,160,0,0
2023-06-24,2139,2069,120,3018,0.0398,0.2507,195.7,454,1615,3,0.025,5.16,1170,112,0,0
2023-06-25,2131,2076,89,2804,0.0317,0.3048,200.0,719,1357,3,0.0337,3.02,1061,243,0,0
2023-06-26,2166,2137,155,3130,0.0495,0.4045,200.0,706,1431,6,0.0387,5.45,1372,181,0,0
2023-06-27,2483,2495,120,2970,0.0404,0.3908,191.9,833,1662,4,0.0333,3.15,1592,129,0,0
2023-06-28,2689,2744,163,3846,0.0424,0.3491,177.2,914,1830,7,0.0429,3.45,1654,206,0,0
2023-06-29,2424,2431,122,3508,0.0348,0.3923,163.7,684,1747,3,0.0246,4.54,1386,197,0,0
2023-06-30,2382,2398,138,3474,0.0397,0.3213,141.4,712,1686,3,0.0217,3.98,1232,268,0,0
2023-07-01,1967,1983,111,2879,0.0386,0.265,171.8,559,1424,4,0.036,6.14,1227,133,0,1
2023-07-02,1951,2024,95,3011,0.0316,0.2555,197.5,420,1604,3,0.0316,2.66,1035,185,0,0
2023-07-03,2167,2231,114,3560,0.032,0.3562,200.0,696,1535,3,0.0263,3.79,1138,219,0,0
2023-07-04,2519,2551,200,4273,0.0468,0.504,177.4,704,1847,4,0.02,6.94,1481,245,0,1
2023-07-05,2554,2584,123,3540,0.0347,0.4666,172.3,768,1816,6,0.0488,5.39,1354,381,0,0
2023-07-06,2460,2504,107,3153,0.0339,0.3747,191.2,690,1814,4,0.0374,2.74,1255,137,0,0
2023-07-07,2180,2240,116,2893,0.0401,0.2816,176.3,613,1627,3,0.0259,2.35,1262,325,0,0
2023-07-08,1765,1848,118,2592,0.0455,0.244,200.0,417,1431,3,0.0254,5.92,962,200,1,0
2023-07-09,1835,1850,83,2645,0.0314,0.3537,199.2,447,1403,4,0.0482,4.73,970,240,0,0
2023-07-10,2043,2058,115,2770,0.0415,0.3408,200.0,461,1597,5,0.0435,3.73,1053,191,0,0
2023-07-11,2563,2610,105,3238,0.0324,0.4272,200.0,599,2011,3,0.0286,4.88,1385,249,1,0
2023-07-12,2490,2485,108,3501,0.0308,0.4234,200.0,860,1625,4,0.037,4.2,1509,343,0,0
2023-07-13,2165,2177,104,3344,0.0311,0.4483,113.9,485,1692,4,0.0385,4.41,1353,304,0,0
2023-07-14,2167,2187,165,3541,0.0466,0.4046,126.7,526,1661,7,0.0424,6.28,1242,162,0,0
2023-07-15,2295,2257,101,3134,0.0322,0.275,199.5,651,1606,3,0.0297,6.66,1300,158,0,0
2023-07-16,2049,2026,89,2872,0.031,0.276,193.2,591,1435,3,0.0337,3.09,1023,202,0,0
2023-07-17,2418,2401,122,3156,0.0387,0.3518,196.6,536,1865,2,0.0164,6.5,1225,336,0,0
2023-07-18,2583,2584,181,3860,0.0469,0.309,173.6,824,1760,9,0.0497,3.79,1392,212,0,0
2023-07-19,2642,2634,124,3504,0.0354,0.4848,162.2,837,1797,5,0.0403,3.93,1532,303,1,0
2023-07-20,2647,2574,160,4156,0.0385,0.4001,124.9,606,1968,4,0.025,3.56,1573,311,0,0
2023-07-21,2195,2132,75,2437,0.0308,0.328,194.8,519,1613,4,0.0533,2.46,1259,273,0,0
2023-07-22,2030,2015,112,2878,0.0389,0.2169,172.9,687,1328,5,0.0446,6.26,1126,214,0,0
2023-07-23,2105,2093,136,3266,0.0416,0.2526,197.5,678,1415,7,0.0515,4.86,1084,189,0,0
2023-07-24,2358,2252,143,3461,0.0413,0.3294,200.0,686,1566,7,0.049,3.17,1390,330,0,0
2023-07-25,2782,2731,204,5567,0.0366,0.4793,200.0,580,2151,10,0.049,12.47,1515,304,0,0
2023-07-26,2731,2665,152,4184,0.0363,0.4286,192.2,700,1965,4,0.0263,8.86,1627,327,0,0
2023-07-27,2477,2412,101,3134,0.0322,0.4975,174.4,685,1727,5,0.0495,6.05,1392,204,0,0
2023-07-28,2250,2267,125,3357,0.0372,0.3282,140.4,517,1750,6,0.048,7.39,1385,265,1,0
2023-07-29,1961,1909,70,2185,0.032,0.1887,167.4,510,1399,2,0.0286,2.47,1214,145,0,0
2023-07-30,2051,2094,141,3107,0.0454,0.2654,200.0,608,1486,3,0.0213,6.38,1336,156,0,0
2023-07-31,2376,2374,156,3165,0.0493,0.3174,199.5,591,1783,8,0.0513,5.81,1378,288,0,0
2023-08-01,2759,2792,232,4699,0.0494,0.3185,198.6,885,1907,7,0.0302,9.89,1610,285,0,1
2023-08-02,2781,2796,184,3887,0.0473,0.5275,181.3,912,1884,8,0.0435,7.76,1509,331,0,0
2023-08-03,2500,2550,158,3765,0.042,0.4285,168.7,634,1916,3,0.019,4.97,1633,196,0,0
2023-08-04,2315,2346,142,3221,0.0441,0.3333,117.4,764,1582,3,0.0211,6.32,1334,258,1,0
2023-08-05,2217,2226,147,4113,0.0357,0.2608,187.6,480,1746,5,0.034,4.91,1156,210,0,0
2023-08-06,2187,2203,135,3163,0.0427,0.2027,194.0,717,1486,4,0.0296,4.09,1244,242,0,0
2023-08-07,2380,2429,177,4534,0.039,0.3258,200.0,541,1888,7,0.0395,4.36,1261,192,0,0
2023-08-08,2492,2564,169,4263,0.0396,0.4703,200.0,545,2019,6,0.0355,9.39,1475,312,0,0
2023-08-09,2628,2674,193,4269,0.0452,0.3949,200.0,792,1882,4,0.0207,5.28,1562,349,0,0
2023-08-10,2560,2576,144,4054,0.0355,0.2668,180.0,698,1878,4,0.0278,6.41,1419,196,0,0
2023-08-11,2228,2229,128,3519,0.0364,0.2953,179.9,749,1480,4,0.0312,4.88,1138,178,0,0
2023-08-12,2109,2087,113,2326,0.0486,0.2454,200.0,531,1556,3,0.0265,5.21,1339,242,0,0
2023-08-13,2174,2196,99,3172,0.0312,0.2786,200.0,534,1662,4,0.0404,4.13,1353,263,0,0
2023-08-14,2535,2553,169,4261,0.0397,0.3864,200.0,702,1851,5,0.0296,8.38,1598,307,0,0
2023-08-15,2774,2784,200,4149,0.0482,0.4601,200.0,747,2037,5,0.025,8.64,1545,329,0,0
2023-08-16,2957,2934,151,3576,0.0422,0.4604,188.0,738,2196,5,0.0331,5.2,1802,262,0,0
2023-08-17,2734,2690,164,4007,0.0409,0.4532,146.8,818,1872,4,0.0244,5.48,1541,241,0,0
2023-08-18,2181,2127,137,3915,0.035,0.2307,161.1,668,1459,3,0.0219,7.52,1128,161,0,0
2023-08-19,2060,2055,133,3595,0.037,0.2777,172.6,674,1381,4,0.0301,7.8,1066,135,0,0
2023-08-20,2254,2233,156,3322,0.047,0.3031,181.6,772,1461,7,0.0449,6.42,1232,266,0,0
2023-08-21,2444,2415,168,4082,0.0412,0.288,200.0,580,1835,8,0.0476,4.66,1257,143,0,0
2023-08-22,3044,2944,169,4200,0.0402,0.353,199.8,905,2039,8,0.0473,8.96,1913,423,0,0
2023-08-23,3175,3143,117,3643,0.0321,0.4102,200.0,814,2329,4,0.0342,5.03,1595,417,0,0
2023-08-24,2900,2907,116,3823,0.0303,0.3603,120.5,877,2030,3,0.0259,6.36,1646,395,0,0
2023-08-25,2449,2408,215,4365,0.0493,0.3443,141.8,654,1754,8,0.0372,8.94,1367,339,0,0
2023-08-26,2428,2411,131,3484,0.0376,0.2218,174.0,842,1569,5,0.0382,3.77,1314,219,0,0
2023-08-27,2311,2336,143,3390,0.0422,0.229,200.0,723,1613,7,0.049,6.7,1368,315,0,0
2023-08-28,2583,2597,118,3740,0.0316,0.3194,200.0,890,1707,3,0.0254,6.34,1357,171,0,0
2023-08-29,2865,2886,237,5428,0.0437,0.4841,200.0,939,1947,5,0.0211,11.62,1782,151,1,0
2023-08-30,2990,3014,268,5501,0.0487,0.4481,150.8,1011,2003,11,0.041,5.82,1657,387,0,0
2023-08-31,2799,2800,226,5443,0.0415,0.3844,129.8,902,1898,10,0.0442,7.79,1648,161,0,0
2023-09-01,2511,2531,121,3716,0.0326,0.3011,159.4,681,1850,5,0.0413,7.62,1537,377,0,0
2023-09-02,2282,2322,151,3620,0.0417,0.3171,146.0,552,1770,6,0.0397,3.0,1471,273,0,0
2023-09-03,2374,2392,130,2862,0.0454,0.2344,188.1,611,1781,6,0.0462,2.77,1496,300,0,0
2023-09-04,2712,2774,190,4980,0.0382,0.4158,200.0,563,2211,7,0.0368,11.38,1640,207,1,0
2023-09-05,3127,3198,193,4050,0.0477,0.4387,179.1,891,2307,9,0.0466,4.94,1785,375,0,0
2023-09-06,3225,3263,216,5036,0.0429,0.4395,200.0,900,2363,11,0.0509,11.4,1878,177,0,0
2023-09-07,2725,2761,170,3536,0.0481,0.5184,177.4,770,1991,8,0.0471,3.8,1699,369,1,0
2023-09-08,2205,2286,134,3160,0.0424,0.2538,121.5,791,1495,4,0.0299,4.24,1444,153,0,0
2023-09-09,2505,2490,108,3318,0.0325,0.2348,154.7,838,1652,3,0.0278,6.4,1284,298,0,0
2023-09-10,2255,2306,115,3179,0.0362,0.2102,153.0,517,1789,4,0.0348,5.68,1286,167,0,0
2023-09-11,2790,2785,132,3877,0.034,0.3976,194.3,711,2074,4,0.0303,6.48,1717,158,0,0
2023-09-12,3033,3016,202,4193,0.0482,0.5126,200.0,795,2221,9,0.0446,6.69,1703,296,0,0
2023-09-13,2955,3037,229,5062,0.0452,0.531,165.0,772,2265,5,0.0218,10.45,1670,203,0,0
2023-09-14,3129,3102,173,3968,0.0436,0.4546,162.2,992,2110,5,0.0289,4.57,1742,381,0,0
2023-09-15,2849,2770,154,4277,0.036,0.2967,122.5,772,1998,7,0.0455,6.26,1635,204,0,0
2023-09-16,2404,2388,140,4164,0.0336,0.2342,189.3,683,1705,3,0.0214,4.3,1552,201,1,0
2023-09-17,2228,2242,141,3133,0.045,0.1883,187.6,735,1507,4,0.0284,5.31,1287,239,0,0
2023-09-18,2884,2840,152,3852,0.0395,0.4518,200.0,911,1929,5,0.0329,4.53,1509,223,1,0
2023-09-19,3373,3309,166,4811,0.0345,0.4516,196.8,727,2582,6,0.0361,6.26,1735,291,0,0
2023-09-20,3231,3184,234,5527,0.0423,0.4229,147.9,978,2206,6,0.0256,8.33,1612,419,0,0
2023-09-21,3180,3161,150,4864,0.0308,0.4598,129.9,839,2322,7,0.0467,4.09,1845,215,0,0
2023-09-22,2778,2766,141,3855,0.0366,0.258,172.3,675,2091,5,0.0355,3.62,1609,161,0,0
2023-09-23,2597,2609,164,4166,0.0394,0.2728,181.3,541,2068,8,0.0488,7.62,1385,216,0,0
2023-09-24,2625,2652,112,3393,0.033,0.2632,200.0,724,1928,4,0.0357,4.9,1603,245,0,0
2023-09-25,2896,2886,235,4722,0.0498,0.3819,200.0,731,2155,7,0.0298,9.9,1764,301,0,0
2023-09-26,3537,3514,190,5558,0.0342,0.425,200.0,835,2679,5,0.0263,10.24,1894,307,0,0
2023-09-27,3460,3455,162,4970,0.0326,0.3749,138.8,1051,2404,3,0.0185,4.04,1906,446,0,0
2023-09-28,3236,3239,147,4315,0.0341,0.3972,147.6,1022,2217,5,0.034,7.44,2101,175,0,0
2023-09-29,2747,2748,165,3635,0.0454,0.3591,152.4,651,2097,4,0.0242,3.42,1528,256,0,0
2023-09-30,2580,2570,159,4130,0.0385,0.251,200.0,533,2037,5,0.0314,8.14,1578,227,0,0
2023-10-01,2583,2619,189,4572,0.0413,0.3106,200.0,857,1762,7,0.037,10.46,1487,301,0,0
2023-10-02,3047,3080,129,4227,0.0305,0.2977,200.0,621,2459,4,0.031,6.75,1907,452,0,0
2023-10-03,3649,3686,180,5867,0.0307,0.4269,200.0,1255,2431,5,0.0278,10.7,2268,372,0,0
2023-10-04,3377,3422,144,3705,0.0389,0.4163,159.1,1007,2415,6,0.0417,4.28,2054,509,0,0
2023-10-05,3105,3154,202,4362,0.0463,0.4307,155.3,783,2371,10,0.0495,6.35,1981,253,1,0
2023-10-06,3083,3128,223,4673,0.0477,0.3082,157.7,741,2387,5,0.0224,9.74,2005,166,0,0
2023-10-07,2687,2683,112,3536,0.0317,0.287,154.5,540,2143,3,0.0268,3.72,1575,179,0,0
2023-10-08,2738,2732,146,3586,0.0407,0.3262,191.0,643,2089,7,0.0479,4.3,1463,245,1,0
2023-10-09,3243,3324,219,4542,0.0482,0.3846,200.0,733,2591,5,0.0228,6.67,1861,271,0,0
2023-10-10,3504,3518,207,5483,0.0378,0.4418,200.0,1027,2491,10,0.0483,10.24,2159,210,0,0
2023-10-11,3909,3919,267,5732,0.0466,0.3976,131.7,882,3037,5,0.0187,7.82,2342,366,0,0
2023-10-12,3572,3534,122,3719,0.0328,0.3932,177.1,987,2547,6,0.0492,8.15,1861,296,0,0
2023-10-13,2994,2985,156,3211,0.0486,0.28,134.2,861,2124,5,0.0321,3.02,1515,186,0,0
2023-10-14,3078,3050,189,4205,0.0449,0.2353,145.9,746,2304,9,0.0476,5.7,1837,243,0,0
2023-10-15,2836,2826,220,4498,0.0489,0.2531,200.0,580,2246,6,0.0273,8.38,1519,392,0,0
2023-10-16,3448,3386,140,3218,0.0435,0.301,200.0,696,2690,6,0.0429,3.67,1947,272,0,0
2023-10-17,3741,3735,195,5229,0.0373,0.3303,200.0,762,2973,4,0.0205,9.33,2286,453,0,0
2023-10-18,4005,3967,270,5533,0.0488,0.4141,189.3,1233,2734,7,0.0259,5.79,2318,441,0,0
2023-10-19,3761,3743,236,6654,0.0355,0.4031,194.2,927,2816,10,0.0424,5.88,1918,347,0,0
2023-10-20,3179,3138,164,4465,0.0367,0.2392,164.1,1002,2136,6,0.0366,4.38,1656,232,0,0
2023-10-21,2814,2783,193,4388,0.044,0.2533,170.2,737,2046,9,0.0466,9.63,1483,242,0,0
2023-10-22,3106,3038,210,4643,0.0452,0.3668,200.0,814,2224,7,0.0333,7.56,1637,332,0,0
2023-10-23,3342,3311,173,3556,0.0487,0.4012,200.0,917,2394,8,0.0462,7.09,1936,282,0,0
2023-10-24,4121,4047,228,6692,0.0341,0.5104,183.1,1242,2805,8,0.0351,8.69,2329,289,0,0
2023-10-25,3949,3936,279,6074,0.0459,0.467,160.3,949,2987,14,0.0502,10.26,2088,243,0,0
2023-10-26,3590,3612,259,5785,0.0448,0.4518,146.8,788,2824,13,0.0502,8.92,1843,498,0,0
2023-10-27,3236,3243,232,7411,0.0313,0.2704,110.9,919,2324,7,0.0302,16.44,1705,305,0,0
2023-10-28,2795,2791,114,3023,0.0377,0.2203,176.1,695,2096,5,0.0439,5.81,1808,314,0,0
2023-10-29,2978,2948,194,5439,0.0357,0.1349,161.0,785,2163,9,0.0464,10.31,1681,292,0,0
2023-10-30,3579,3628,189,5233,0.0361,0.4093,200.0,1078,2550,5,0.0265,4.55,2286,498,0,0
2023-10-31,3841,3828,296,5962,0.0496,0.5052,200.0,1049,2779,11,0.0372,9.69,2401,401,0,0
2023-11-01,3848,3897,249,5810,0.0429,0.4198,163.8,1142,2755,6,0.0241,8.72,2248,382,0,0
2023-11-02,3754,3815,239,5399,0.0443,0.3807,186.5,1074,2741,11,0.046,11.83,2312,543,0,0
2023-11-03,3421,3447,237,4778,0.0496,0.2689,123.8,1072,2375,6,0.0253,5.67,1823,420,0,0
2023-11-04,3107,3114,183,4876,0.0375,0.2716,197.1,953,2161,4,0.0219,5.87,1879,190,1,0
2023-11-05,3230,3261,180,3902,0.0461,0.3281,200.0,913,2348,6,0.0333,5.53,1764,221,0,0
2023-11-06,3394,3480,222,5742,0.0387,0.2629,175.7,1050,2430,8,0.036,6.69,2174,448,0,0
2023-11-07,3805,3832,257,5429,0.0473,0.4487,200.0,1269,2563,12,0.0467,5.4,1964,512,0,1
2023-11-08,4336,4300,184,5478,0.0336,0.4337,172.0,1139,3161,9,0.0489,11.43,2649,449,0,0
2023-11-09,3713,3802,262,5361,0.0489,0.3991,135.4,996,2806,9,0.0344,8.78,1958,401,0,0
2023-11-10,3353,3352,202,5871,0.0344,0.3296,124.8,1055,2297,4,0.0198,12.28,2119,379,0,0
2023-11-11,3248,3257,166,4537,0.0366,0.2431,168.9,936,2321,7,0.0422,9.29,1777,306,0,0
2023-11-12,3262,3280,233,5155,0.0452,0.2666,196.2,691,2589,9,0.0386,6.3,1962,387,0,0
2023-11-13,3757,3706,190,5017,0.0379,0.3393,200.0,1237,2469,6,0.0316,8.14,2124,226,0,0
2023-11-14,4328,4351,303,7186,0.0422,0.4767,192.7,890,3461,9,0.0297,6.65,2415,636,0,0
2023-11-15,4160,4133,263,6766,0.0389,0.4684,186.0,1291,2842,9,0.0342,14.7,2467,517,0,0
2023-11-16,4107,4034,338,7542,0.0448,0.4044,145.2,1266,2768,10,0.0296,10.61,2590,456,0,0
2023-11-17,3534,3460,175,5069,0.0345,0.2431,114.3,1187,2273,7,0.04,7.05,1751,282,0,0
2023-11-18,3263,3195,163,5220,0.0312,0.2336,170.3,665,2530,6,0.0368,6.55,2038,211,0,0
2023-11-19,3517,3462,189,5261,0.0359,0.3168,151.4,1002,2460,9,0.0476,7.84,2047,315,0,0
2023-11-20,3829,3785,263,6658,0.0395,0.3519,200.0,1000,2785,10,0.038,7.84,2351,440,0,0
2023-11-21,4265,4236,192,5745,0.0334,0.4612,179.1,1057,3179,5,0.026,7.83,2362,480,0,0
2023-11-22,4428,4420,270,7289,0.037,0.5358,176.6,944,3476,12,0.0444,14.58,2523,390,0,0
2023-11-23,4007,3953,219,5776,0.0379,0.4453,179.3,1124,2829,8,0.0365,11.85,2492,440,0,0
2023-11-24,3444,3417,158,5082,0.0311,0.3113,134.0,929,2488,4,0.0253,6.38,1921,449,0,0
2023-11-25,3130,3094,196,4698,0.0417,0.227,194.5,667,2427,8,0.0408,7.06,1795,163,0,1
2023-11-26,3078,3101,229,4808,0.0476,0.1441,190.0,905,2196,7,0.0306,10.15,1560,295,0,0
2023-11-27,4002,4036,197,5960,0.0331,0.3416,200.0,1254,2782,9,0.0457,5.24,2114,508,0,0
2023-11-28,4105,4110,266,6341,0.0419,0.4119,191.4,1295,2815,9,0.0338,13.53,2451,430,1,0
2023-11-29,4238,4336,341,7873,0.0433,0.467,156.5,1456,2880,14,0.0411,8.89,2634,499,0,0
2023-11-30,3916,4029,262,6838,0.0383,0.3857,166.7,1053,2976,6,0.0229,12.43,2367,410,0,0
2023-12-01,3597,3610,266,6043,0.044,0.2906,144.3,1238,2372,8,0.0301,10.11,1883,539,0,0
2023-12-02,3298,3367,181,4744,0.0382,0.1635,156.5,1110,2257,9,0.0497,7.73,1908,187,0,0
2023-12-03,3446,3490,185,4614,0.0401,0.2248,189.1,853,2637,8,0.0432,9.64,1931,346,1,0
2023-12-04,3736,3774,192,6382,0.0301,0.3738,200.0,845,2929,5,0.026,6.08,2168,223,0,0
2023-12-05,4267,4283,315,7175,0.0439,0.514,200.0,1136,3147,9,0.0286,9.47,2701,283,0,0
2023-12-06,4400,4457,346,7998,0.0433,0.4426,134.6,1160,3297,10,0.0289,12.86,2747,394,0,0
2023-12-07,4038,4087,173,5637,0.0307,0.4098,153.4,1170,2917,7,0.0405,11.37,2095,268,0,0
2023-12-08,3765,3813,207,5544,0.0373,0.3542,165.5,1096,2717,9,0.0435,6.24,2416,558,0,0
2023-12-09,3368,3370,196,3950,0.0496,0.212,177.2,1053,2317,8,0.0408,7.92,1923,488,0,0
2023-12-10,3527,3517,192,4999,0.0384,0.2902,200.0,972,2545,7,0.0365,7.0,2151,294,0,0
2023-12-11,4008,3970,270,6746,0.04,0.313,200.0,856,3114,12,0.0444,7.31,2068,452,0,0
2023-12-12,4466,4493,305,6320,0.0483,0.4714,195.0,1477,3016,10,0.0328,12.25,2699,464,0,1
2023-12-13,4580,4493,324,7315,0.0443,0.4551,185.2,1107,3386,8,0.0247,6.85,2406,591,0,0
2023-12-14,4025,4005,244,5855,0.0417,0.4083,155.0,1385,2620,9,0.0369,9.2,2266,452,0,0
2023-12-15,3741,3705,266,5798,0.0459,0.2675,145.2,807,2898,13,0.0489,5.19,1862,185,0,0
2023-12-16,3313,3265,196,4148,0.0473,0.2879,183.6,1122,2143,9,0.0459,5.54,1707,412,0,0
2023-12-17,3418,3398,202,5155,0.0392,0.3761,185.7,726,2672,8,0.0396,8.77,1746,424,0,0
2023-12-18,4033,3996,142,3603,0.0394,0.2996,197.8,938,3058,6,0.0423,5.89,2142,403,0,0
2023-12-19,4633,4539,250,6639,0.0377,0.4112,188.1,940,3599,12,0.048,9.34,2338,637,0,0
2023-12-20,4603,4511,261,5295,0.0493,0.4591,200.0,1379,3132,9,0.0345,7.64,2724,635,0,0
2023-12-21,4279,4230,324,7365,0.044,0.4327,88.6,1386,2844,10,0.0309,8.4,2133,433,0,0
2023-12-22,3956,3888,204,6437,0.0317,0.2786,160.9,1031,2857,10,0.049,9.55,2304,431,0,0
2023-12-23,3438,3396,256,5411,0.0473,0.1109,174.0,1152,2244,12,0.0469,12.07,1770,508,0,0
2023-12-24,3815,3796,271,6849,0.0396,0.3398,165.1,1095,2701,8,0.0295,14.22,2436,303,0,0
2023-12-25,4005,4017,165,5263,0.0314,0.388,200.0,1183,2834,6,0.0364,5.36,2571,331,0,1
2023-12-26,4178,4204,319,7775,0.041,0.341,200.0,1374,2830,10,0.0313,6.57,2244,287,0,0
2023-12-27,4590,4623,299,7796,0.0384,0.4171,185.1,1130,3493,7,0.0234,17.15,2738,645,0,0
2023-12-28,4287,4259,294,6187,0.0475,0.4718,99.9,1078,3181,14,0.0476,9.84,2147,530,0,0
2023-12-29,3852,3855,227,6658,0.0341,0.379,180.3,1295,2560,7,0.0308,10.7,2466,233,1,0
2023-12-30,3467,3461,206,4426,0.0465,0.2994,158.6,1160,2301,10,0.0485,8.72,2002,513,0,0
2023-12-31,3449,3480,191,4646,0.0411,0.263,200.0,1206,2274,5,0.0262,5.91,1763,428,0,0
2024-01-01,3741,3815,163,5258,0.031,0.3541,200.0,1279,2536,6,0.0368,8.01,2103,515,0,1
2024-01-02,4371,4403,303,6139,0.0494,0.4216,181.2,965,3438,6,0.0198,13.83,2252,241,1,0
2024-01-03,4429,4441,230,5723,0.0402,0.5039,186.5,1437,3004,10,0.0435,10.35,2482,446,0,0
2024-01-04,4124,4152,259,7244,0.0358,0.3496,145.3,1086,3066,10,0.0386,7.47,2493,498,0,0
2024-01-05,3694,3777,215,5470,0.0393,0.2663,111.5,1317,2460,8,0.0372,5.47,2155,394,0,0
2024-01-06,3504,3585,265,5630,0.0471,0.303,196.7,971,2614,6,0.0226,6.23,1999,418,0,0
2024-01-07,3536,3546,177,4915,0.036,0.2696,183.2,1004,2542,5,0.0282,9.58,1836,467,0,0
